总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
福特福克斯 2012款 三厢经典 1.8L 自动基本型,福特福克斯,2012款,4.90,11.90,2012-07,6.6万公里,昆明,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.8L 124马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4480/1840/1500,2640,526,1340,1.8,自然吸气,L4,124,161,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0
奔腾B70 2012款 1.8L 手动舒适型,奔腾B70,2012款,5.28,13.00,2014-11,2.99万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,一汽奔腾,中型车,1.8L 139马力 L4,6档手动变速箱(MT),4门5座三厢车,4729/1782/1465,2675,-,1405,1.8,自然吸气,L4,139,172,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
别克英朗 2014款 XT 1.6L 手动进取版,别克英朗,2014款,6.96,14.60,2014-08,5.11万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.6L 121马力 L4,5档手动变速箱(MT),5门5座两厢车,4419/1814/1487,2685,375,1375,1.6,自然吸气,L4,121,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,标配,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1
别克英朗 2010款 GT 1.6T 新锐运动版,别克英朗,2010款,6.80,20.30,2011-09,6.8万公里,昆明,国四,自动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.6T 184马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4671/1815/1478,2685,455,1480,1.6,涡轮增压,L4,184,235,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1
北京汽车E系列 2013款 三厢 1.3L 手动乐天版,北京汽车E系列,2013款,2.88,6.50,2014-08,3万公里,昆明,国四,手动,3000元（车价x4%，最低3000元） ,北京汽车,小型车,1.3L 99马力 L4,5档手动变速箱(MT),4门5座三厢车,4310/1720/1500,2500,450,1105,1.3,自然吸气,L4,99,124,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,H型扭力梁式悬架,通风盘式,鼓式,-,175/65 R14,175/65 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0
斯柯达昊锐 2009款 1.8TSI 自动优雅版,斯柯达昊锐,2009款,8.50,22.30,2011-06,5.2万公里,昆明,国四,自动,3500元（车价x4%，最低3500元） ,上汽斯柯达,中型车,1.8T 160马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4838/1817/1462,2761,565-16,1530,1.8,涡轮增压,L4,160,250,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0
大众途观 2012款 2.0TDI 舒适版(进口),大众途观,2012款,21.50,37.60,2014-01,6.3万公里,昆明,国四,自动,8600元（车价x4%，最低3500元） ,大众(进口),紧凑型SUV,2.0T 140马力 L4,6档手自一体变速箱(AT),5门5座SUV,4433/1809/1703,2604,470-15,1743,2.0,涡轮增压,L4,140,320,柴油,0号,直喷,国四,全时四驱,电子液压助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,235/55 R17,235/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,加装,无,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
别克英朗 2013款 GT 1.6L 手动进取版,别克英朗,2013款,6.80,14.90,2013-11,6万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.6L 121马力 L4,5档手动变速箱(MT),4门5座三厢车,4671/1815/1478,2685,455,1380,1.6,自然吸气,L4,121,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0
福特福克斯 2012款 两厢 1.6L 自动风尚型,福特福克斯,2012款,8.18,15.60,2014-03,4.72万公里,昆明,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,6档双离合变速箱(DCT),5门5座两厢车,4368/1823/1483,2648,356,1337,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0
金杯智尚S30 2013款 1.5L 手动精英型,金杯智尚S30,2013款,3.19,7.40,2013-06,1.8万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,绵阳金杯,小型SUV,1.5L 102马力 L4,5档手动变速箱(MT),5门5座SUV,4005/1725/1644,2500,406,1206,1.5,自然吸气,L4,102,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,标配,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,0
雪铁龙世嘉 2012款 三厢 1.6L 手动品尚型,雪铁龙世嘉,2012款,4.18,11.60,2012-07,12.49万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,东风雪铁龙,紧凑型车,1.6L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4588/1773/1486,2610,481,1331,1.6,自然吸气,L4,106,142,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,无,加装,标配,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
大众POLO 2013款 1.6L 自动豪华版,大众POLO,2013款,6.60,13.40,2013-02,4.96万公里,昆明,国四,自动,3500元（车价x4%，最低3500元） ,上汽大众,小型车,1.6L 105马力 L4,6档手自一体变速箱(AT),5门5座两厢车,3970/1682/1462,2470,250,1130,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1
夏利 2012款 N3 1.0L 三厢实用型,夏利,2012款,1.38,3.40,2014-06,6.18万公里,昆明,国四,手动,3000元（车价x4%，最低3000元） ,天津一汽,小型车,1.0L 65马力 L3,5档手动变速箱(MT),4门5座三厢车,4090/1615/1385,2340,288-50,866,1.0,自然吸气,L3,65,89,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬架,麦弗逊式独立悬架,通风盘式,鼓式,-,165/70 R13,165/70 R13,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
大众速腾 2011款 1.6L 自动时尚型,大众速腾,2011款,6.56,15.70,2011-09,9.2万公里,昆明,国四,自动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 100马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4544/1760/1461,2578,527,1379,1.6,自然吸气,L4,100,145,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,无,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1
标致2008 2014款 1.6L 自动时尚版,标致2008,2014款,7.58,13.20,2015-10,3.5万公里,昆明,国四,自动,3500元（车价x4%，最低3500元） ,东风标致,小型SUV,1.6L 117马力 L4,4档手自一体变速箱(AT),5门5座SUV,4180/1745/1580,2540,354,1253,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,标配,无,无,无,标配,标配/标配,标配,无,标配,无,标配,标配,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
长城M4 2012款 1.5L 手动舒适型,长城M4,2012款,3.80,6.90,2013-09,2.43万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,小型SUV,1.5L 106马力 L4,5档手动变速箱(MT),5门5座SUV,3961/1728/1617,2383,-,1106,1.5,自然吸气,L4,106,138,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,纵臂扭力梁式复合悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,无,无,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,0
马自达睿翼 2009款 2.5L 自动至尊版,马自达睿翼,2009款,7.66,24.90,2010-10,9.2万公里,昆明,国四,自动,3500元（车价x4%，最低3500元） ,一汽马自达,中型车,2.5L 169马力 L4,5档手自一体变速箱(AT),4门5座三厢车,4755/1795/1440,2725,519,1458,2.5,自然吸气,L4,169,226,汽油,92号,多点电喷,国四,,电动助力,双横臂式独立悬架带横向稳定杆,多连杆式独立悬架+横向稳定杆,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,正常/无,无,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,加装,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0
别克凯越 2013款 1.5L 自动经典型,别克凯越,2013款,5.58,11.10,2013-08,7.52万公里,昆明,国四,自动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.5L 113马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4515/1725/1445,2600,405,1230,1.5,自然吸气,L4,113,141,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,185/65 R14,185/65 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,加装,加装,标配,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0
雪佛兰科鲁兹 2013款 1.6L SE MT,雪佛兰科鲁兹,2013款,6.20,13.00,2014-06,4.2万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.6L 121马力 L4,5档手动变速箱(MT),4门5座三厢车,4598/1797/1477,2685,400,1360,1.6,自然吸气,L4,121,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,1
本田飞度 2014款 1.5L SE CVT时尚型,本田飞度,2014款,6.37,9.60,2014-09,5.04万公里,昆明,国四,自动,3500元（车价x4%，最低3500元） ,广汽本田,小型车,1.5L 131马力 L4,无级变速档无级变速箱(CVT),5门5座两厢车,4065/1695/1525,2530,-,1084,1.5,自然吸气,L4,131,155,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1
海马福美来 2014款 M5 1.6L 手动时尚型,海马福美来,2014款,5.04,9.60,2014-12,5.33万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,海马汽车,紧凑型车,1.6L 125马力 L4,6档手动变速箱(MT),4门5座三厢车,4698/1806/1477,2685,415,1325,1.6,自然吸气,L4,125,161,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,标配,无,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0
大众速腾 2014款 1.6L 手动舒适型,大众速腾,2014款,8.48,15.10,2013-11,3.4万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),4门5座三厢车,4644/1778/1482,2651,510,1290,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,无,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,无,无,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
别克君威 2010款 2.0L 世博版,别克君威,2010款,7.80,22.10,2010-04,13.56万公里,昆明,国三,自动,3500元（车价x4%，最低3500元） ,上汽通用别克,中型车,2.0L 147马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4830/1856/1484,2737,500,1555,2.0,自然吸气,L4,147,190,汽油,92号,多点电喷,国三,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0
标致308 2012款 1.6L 手动优尚型,标致308,2012款,4.50,11.30,2012-02,5.48万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,东风标致,紧凑型车,1.6L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4558/1805/1505,2612,565,1340,1.6,自然吸气,L4,106,142,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,加装,无,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,2,0
福特翼搏 2013款 1.5L 自动风尚型,福特翼搏,2013款,7.50,12.20,2014-02,5.26万公里,昆明,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,小型SUV,1.5L 110马力 L4,6档双离合变速箱(DCT),5门5座SUV,4280/1785/1658,2530,348,1295,1.5,自然吸气,L4,110,140,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,鼓式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,加装,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
起亚赛拉图 2010款 1.6L MT GL,起亚赛拉图,2010款,3.30,9.70,2010-10,15.05万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型车,1.6L 112马力 L4,5档手动变速箱(MT),4门5座三厢车,4500/1735/1470,2610,-,1235,1.6,自然吸气,L4,112,145,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,盘式,盘式,-,195/60 R15,195/60 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,加装,加装,加装,无/无,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0
比亚迪S6 2013款 白金版 2.4L 自动尊享型,比亚迪S6,2013款,7.20,13.40,2014-01,6.61万公里,昆明,国四,自动,3500元（车价x4%，最低3500元） ,比亚迪,中型SUV,2.4L 160马力 L4,4档手自一体变速箱(AT),5门5座SUV,4810/1855/1725,2720,1084-2,1700,2.4,自然吸气,L4,160,215,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,2,1
大众捷达 2013款 1.6L 手动时尚型,大众捷达,2013款,6.00,9.60,2013-12,3.9万公里,昆明,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),4门5座三厢车,4487/1706/1470,2603,466,1120,1.6,自然吸气,L4,110,160,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
大众帕萨特 2014款 1.4TSI 手动尊荣版,大众帕萨特,2014款,11.70,21.10,2013-10,5.5万公里,昆明,国四,手动,4680元（车价x4%，最低3500元） ,上汽大众,中型车,1.4T 131马力 L4,5档手动变速箱(MT),4门5座三厢车,4870/1834/1472,2803,490,1435,1.4,涡轮增压,L4,131,220,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,无,标配,标配,标配,加装,标配,加装,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
一汽威志 2009款 两厢 1.5L 手动精英型,一汽威志,2009款,1.50,6.40,2009-12,8.1万公里,昆明,国三,手动,3000元（车价x4%，最低3000元） ,天津一汽,小型车,1.5L 102马力 L4,5档手动变速箱(MT),5门5座两厢车,3850/1680/1500,2425,-,965,1.5,自然吸气,L4,102,130,汽油,92号,多点电喷,国三,,机械液压助力,麦弗逊式独立悬架,纵臂扭梁非独立悬架,通风盘式,鼓式,-,185/65 R14,185/65 R14,标配/标配,标配/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,无,无,无,无,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0
现代瑞奕 2014款 1.4L 自动GLX,现代瑞奕,2014款,5.40,9.50,2014-11,6.49万公里,昆明,国四,自动,3500元（车价x4%，最低3500元） ,北京现代,小型车,1.4L 107马力 L4,4档自动变速箱(AT),5门5座两厢车,4120/1700/1460,2570,375-12,1086,1.4,自然吸气,L4,107,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0
