总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测
哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,哈弗H6,2015款,10.50,14.80,2016-05,1.21万公里,资阳,国四,自动,4200元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,1.5T 150马力 L4,6档手自一体变速箱(AT),5门5座SUV,4649/1852/1710,2680,808-20,1554,1.5,涡轮增压,L4,150,210,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
凯迪拉克XTS 2016款 28T 技术型,凯迪拉克XTS,2016款,26.00,38.00,2017-01,1万公里,巴中,国五,自动,10400元（车价x4%，最低3500元） ,上汽通用凯迪拉克,中大型车,2.0T 269马力 L4,6档手自一体变速箱(AT),4门5座三厢车,5131/1852/1501,2837,537,1840,2.0,涡轮增压,L4,269,400,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,通风盘式,-,235/50 R18,235/50 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
江铃驭胜S350 2013款 2.4L 两驱特装版,江铃驭胜S350,2013款,6.50,12.60,2016-02,9.5万公里,广安,国四,手动,3500元（车价x4%，最低3500元） ,江铃汽车,中型SUV,2.4L 136马力 L4,5档手动变速箱(MT),5门5座SUV,4740/1895/1842,2750,-,1750,2.4,自然吸气,L4,136,201,汽油,92号,多点电喷,国四,-,机械液压助力,双横臂螺旋弹簧独立悬架,五连杆式非独立悬架,通风盘式,鼓式,-,235/65 R17,235/65 R17,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,2
长安商用长安之星2 2012款 1.0L基本型JL466Q9,长安商用长安之星2,2012款,1.66,3.70,2013-06,6.05万公里,德阳,国四,手动,3000元（车价x4%，最低3000元） ,长安汽车,微面,1.0L 69马力 L4,5档手动变速箱(MT),客车,3860/1580/1900,2500,-,-,1.0,自然吸气,L4,69,92,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,钢板弹簧非独立悬架,盘式,鼓式,-,165 R13LT,165 R13LT,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
长安商用欧诺 2014款 1.5L基本型,长安商用欧诺,2014款,3.15,4.20,2016-06,0.9万公里,内江,国四,手动,3500元（车价x4%，最低3500元） ,长安汽车,微面,1.5L 106马力 L4,5档手动变速箱(MT),客车,4360/1685/1850,2750,-,1325,1.5,自然吸气,L4,106,135,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬挂,钢板弹簧,通风盘式,鼓式,-,195/60 R15,195/60 R15,正常/正常,正常/正常,正常/正常,无,无,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
五菱宏光 2010款 1.2L 标准型,五菱宏光,2010款,2.78,5.50,2013-11,3万公里,达州,国四,手动,3000元（车价x4%，最低3000元） ,上汽通用五菱,微面,1.2L 86马力 L4,5档手动变速箱(MT),客车,4305/1680/1750,2720,-,1205,1.2,自然吸气,L4,86,108,汽油,92号,多点电喷,国四,,液压助力,麦弗逊式独立悬挂,五连杆式半独立悬挂,盘式,鼓式,-,185/65 R14,185/65 R14,无/无,无/无,正常/正常,无,标配,无,无,无,无,无,无,无,无,无,无,标配/标配,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
现代朗动 2012款 1.6L 手动领先型,现代朗动,2012款,6.80,12.60,2013-07,4.84万公里,南充,国四,手动,3500元（车价x4%，最低3500元） ,北京现代,紧凑型车,1.6L 128马力 L4,6档手动变速箱(MT),4门5座三厢车,4570/1775/1445,2700,473,1233,1.6,自然吸气,L4,128,156,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
众泰Z300 2014款 新视界 1.5L 手动尊贵型,众泰Z300,2014款,4.70,8.00,2015-03,1.9万公里,巴中,国四,手动,3500元（车价x4%，最低3500元） ,众泰汽车,紧凑型车,1.5L 113马力 L4,5档手动变速箱(MT),4门5座三厢车,4565/1766/1486,2700,457,1275,1.5,自然吸气,L4,113,141,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架+横向稳定杆,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
长安逸动 2014款 1.6L 手动豪华型,长安逸动,2014款,5.50,8.70,2014-10,5.5万公里,德阳,国四,手动,3500元（车价x4%，最低3500元） ,长安汽车,紧凑型车,1.6L 125马力 L4,5档手动变速箱(MT),4门5座三厢车,4620/1820/1490,2660,510,1323,1.6,自然吸气,L4,125,160,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0
江淮瑞风S5 2013款 2.0T 手动尊享版,江淮瑞风S5,2013款,5.78,12.50,2013-08,3万公里,绵阳,国四,手动,3500元（车价x4%，最低3500元） ,江淮汽车,紧凑型SUV,2.0T 177马力 L4,6档手动变速箱(MT),5门5座SUV,4475/1840/1680,2645,505-11,1505,2.0,涡轮增压,L4,177,265,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,无,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1
福特翼搏 2013款 1.5L 自动尊贵型,福特翼搏,2013款,8.98,13.90,2016-04,1.63万公里,德阳,国四,自动,3592元（车价x4%，最低3500元） ,长安福特,小型SUV,1.5L 110马力 L4,6档双离合变速箱(DCT),5门5座SUV,4280/1785/1658,2530,348,1295,1.5,自然吸气,L4,110,140,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,鼓式,-,205/60 R16,205/60 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,标配,无,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0
现代瑞纳 2016款 1.4L 手动智能型GLS,现代瑞纳,2016款,4.85,8.60,2016-03,6.46万公里,南充,国四,手动,3500元（车价x4%，最低3500元） ,北京现代,小型车,1.4L 107马力 L4,5档手动变速箱(MT),4门5座三厢车,4375/1700/1460,2570,454,1070,1.4,自然吸气,L4,107,135,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0
长安逸动 2014款 1.6L 手动尊贵型,长安逸动,2014款,5.00,9.30,2014-07,8.71万公里,绵阳,国四,手动,3500元（车价x4%，最低3500元） ,长安汽车,紧凑型车,1.6L 125马力 L4,5档手动变速箱(MT),4门5座三厢车,4620/1820/1490,2660,510,1325,1.6,自然吸气,L4,125,160,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0
现代ix25 2015款 1.6L 自动两驱智能型GLS,现代ix25,2015款,11.00,15.50,2015-03,7.95万公里,广元,国四,自动,4400元（车价x4%，最低3500元） ,北京现代,小型SUV,1.6L 125马力 L4,6档手自一体变速箱(AT),5门5座SUV,4270/1780/1627,2590,431,1377,1.6,自然吸气,L4,125,151,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
长安逸动 2016款 1.6L 自动风尚型,长安逸动,2016款,6.98,8.60,2017-02,3.54万公里,绵阳,国五,自动,3500元（车价x4%，最低3500元） ,长安汽车,紧凑型车,1.6L 125马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4620/1820/1490,2660,510,1325,1.6,自然吸气,L4,125,160,汽油,92号,多点电喷,国五,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
别克君越 2012款 2.4L SIDI豪雅版,别克君越,2012款,12.50,27.80,2013-12,10.86万公里,南充,国四,自动,5000元（车价x4%，最低3500元） ,上汽通用别克,中型车,2.4L 186马力 L4,6档手自一体变速箱(AT),4门5座三厢车,5000/1858/1497,2837,-,1705,2.4,自然吸气,L4,186,240,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0
大众途观 2010款 1.8TSI 自动两驱菁英版,大众途观,2010款,13.20,27.30,2011-11,11.43万公里,宜宾,国四,自动,5280元（车价x4%，最低3500元） ,上汽大众,紧凑型SUV,1.8T 160马力 L4,6档手自一体变速箱(AT),5门5座SUV,4525/1809/1685,2684,400-15,1580,1.8,涡轮增压,L4,160,250,汽油,95号,直喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,235/55 R17,235/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
北汽幻速H3F 2016款 H3F 1.5L 手动尊贵型,北汽幻速H3F,2016款,5.40,7.40,2016-09,0.9万公里,南充,国四,手动,3500元（车价x4%，最低3500元） ,北汽银翔,MPV,1.5L 114马力 L4,5档手动变速箱(MT),5门7座MPV,4720/1790/1800,2800,-,1424,1.5,自然吸气,L4,114,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,五连杆螺旋弹簧,通风盘式,盘式,-,195/60 R16,195/60 R16,正常/正常,无/无,无/无,无,标配,标配,标配,标配,无,标配,标配,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
众泰SR7 2016款 1.5T CVT魔方之心版 国V,众泰SR7,2016款,8.20,11.70,2016-11,1.31万公里,万州区,国五,自动,3500元（车价x4%，最低3500元） ,众泰汽车,紧凑型SUV,1.5T 150马力 L4,无级变速档无级变速箱(CVT),5门5座SUV,4510/1835/1610,2680,480,1470,1.5,涡轮增压,L4,150,195,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,235/55 R17,235/55 R17,正常/正常,无/无,无/无,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
起亚狮跑 2013款 2.0L 自动两驱版GL,起亚狮跑,2013款,7.48,13.00,2013-04,8.06万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型SUV,2.0L 142马力 L4,4档手自一体变速箱(AT),5门5座SUV,4350/1840/1730,2630,-,-,2.0,自然吸气,L4,142,184,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,215/65 R16,215/65 R16,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1
大众甲壳虫 2013款 1.4TSI 时尚型(进口),大众甲壳虫,2013款,14.20,24.80,2014-01,3.44万公里,乐山,国四,自动,5680元（车价x4%，最低3500元） ,大众(进口),紧凑型车,1.4 160马力 L4,7档双离合变速箱(DCT),3门4座掀背车,4278/1808/1486,2537,310-90,-,1.4,机械+涡轮增压,L4,160,240,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,正常/无,正常/无,无,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/无,标配,标配,无,标配,标配,无,加装,无,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
长安逸动 2015款 1.6L 手动豪华型 国V,长安逸动,2015款,4.95,8.80,2015-01,8.6万公里,重庆,国五,手动,3500元（车价x4%，最低3500元） ,长安汽车,紧凑型车,1.6L 125马力 L4,5档手动变速箱(MT),4门5座三厢车,4620/1820/1490,2660,510,1323,1.6,自然吸气,L4,125,160,汽油,92号,多点电喷,国五,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
江淮瑞风S2 2017款 1.5L CVT豪华智能型,江淮瑞风S2,2017款,6.18,8.30,2016-10,1.5万公里,自贡,国五,自动,3500元（车价x4%，最低3500元） ,江淮汽车,小型SUV,1.5L 113马力 L4,无级变速档无级变速箱(CVT),5门5座SUV,4135/1750/1568,2490,430,1175,1.5,自然吸气,L4,113,146,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,标配,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
福特福克斯 2009款 三厢 1.8L 手动舒适型,福特福克斯,2009款,3.70,12.90,2009-05,13.4万公里,内江,国四,手动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.8L 124马力 L4,5档手动变速箱(MT),4门5座三厢车,4480/1840/1500,2640,526,1325,1.8,自然吸气,L4,124,161,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
日产奇骏 2014款 2.5L CVT豪华版 4WD,日产奇骏,2014款,17.72,25.90,2015-12,3.1万公里,宜宾,国四,自动,7088元（车价x4%，最低3500元） ,东风日产,紧凑型SUV,2.5L 186马力 L4,7档无级变速箱(CVT),5门5座SUV,4643/1820/1724,2706,550,1564,2.5,自然吸气,L4,186,233,汽油,92号,多点电喷,国四,适时四驱,电动助力,麦弗逊式独立悬架+横向稳定杆,带横向稳定杆+复合多连杆式独立悬架,通风盘式,通风盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,标配/标配,标配,标配,标配,无,标配,标配,无,无,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1
大众途安 2013款 1.4T 自动舒适版5座,大众途安,2013款,11.50,19.70,2014-08,4.36万公里,达州,国四,自动,4600元（车价x4%，最低3500元） ,上汽大众,MPV,1.4T 131马力 L4,7档双离合变速箱(DCT),5门5座MPV,4395/1794/1658,2678,620-19,1550,1.4,涡轮增压,L4,131,220,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,无,无,标配,无,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0
长安商用欧诺 2015款 1.5L金欧诺标准型,长安商用欧诺,2015款,3.38,5.20,2016-03,2.54万公里,资阳,国四,手动,3500元（车价x4%，最低3500元） ,长安汽车,微面,1.5L 106马力 L4,5档手动变速箱(MT),客车,4420/1685/1850,2750,-,1370,1.5,自然吸气,L4,106,135,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬挂,多连杆螺旋弹簧非独立悬架,通风盘式,鼓式,-,195/60 R15,195/60 R15,无/无,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
起亚K4 2017款 1.8L 自动GLS Special,起亚K4,2017款,11.38,16.30,2016-10,1.5万公里,广元,国五,自动,4552元（车价x4%，最低3500元） ,东风悦达起亚,中型车,1.8L 143马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4720/1815/1465,2770,525,1459,1.8,自然吸气,L4,143,176,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/50 R17,215/50 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,无,标配,标配,无,无,无,无,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
日产天籁 2010款 2.0L XL周年纪念版,日产天籁,2010款,8.15,23.30,2010-08,13.88万公里,眉山,国四,自动,3500元（车价x4%，最低3500元） ,东风日产,中型车,2.0L 136马力 L4,无级变速档无级变速箱(CVT),4门5座三厢车,4850/1795/1475,2775,506,1484,2.0,自然吸气,L4,136,190,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/65 R16,205/65 R16,正常/正常,无/无,无/无,无,标配,标配,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,标配,无,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0
哈弗H5 2015款 2.0T 手动四驱尊贵型,哈弗H5,2015款,9.20,13.70,2016-03,2.6万公里,达州,国四,手动,3680元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,2.0T 190马力 L4,6档手动变速箱(MT),5门5座SUV,4650/1800/1745,2700,-,1740,2.0,涡轮增压,L4,190,250,汽油,92号,多点电喷,国四,分时四驱,机械液压助力,双横臂式扭杆弹簧独立悬架,五连杆式非独立悬架,通风盘式,盘式,-,235/70 R16,235/70 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,无,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1
吉利帝豪 2016款 三厢 1.5L CVT向上版,吉利帝豪,2016款,6.80,9.90,2016-04,2.4万公里,广安,国四,自动,3500元（车价x4%，最低3500元） ,吉利汽车,紧凑型车,1.5L 109马力 L4,无级变速档无级变速箱(CVT),4门5座三厢车,4631/1789/1470,2650,680,1265,1.5,自然吸气,L4,109,140,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0
大众朗逸 2015款 1.6L 自动舒适版,大众朗逸,2015款,11.00,14.90,2016-10,3万公里,永川区,国四,自动,4400元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 110马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4605/1765/1460,2610,478,1245,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
